id,naam,dgl_loc,lengte,wegtype,meetgeg,ref_begin,ref_eind,ref_loc,length_km,geometry_wkt,sensor_uri,sensor_type,centroid_lon,centroid_lat
4836,0020vwg2406ra0,RWS01_MONIBAS_0020vwg2406ra0,412.0,H,4,14506,14507,14508,0.4129511020150848,"LINESTRING (5.786989674829042 50.973885554535265, 5.787003202075672 50.973837803220064, 5.7870371020757 50.97366810321995, 5.787072402075727 50.973487303219805, 5.787091602075744 50.97330650321971, 5.787111202075756 50.973125303219604, 5.787117202075754 50.97290110321943, 5.787116002075745 50.97266190321921, 5.787098802075719 50.972419303219084, 5.787078902075692 50.972236203218955, 5.787029102075631 50.97197970321878, 5.786976502075572 50.97175090321861, 5.786915702075502 50.97155830321844, 5.78686230207544 50.97139370321835, 5.786781302075353 50.971168103218204, 5.786664002075225 50.970901703218026, 5.786509702075058 50.97059060321781, 5.786330702074864 50.970275903217555, 5.786311553550815 50.97024270943383)",sensor:meetvak_31,MeasurementSection,5.786901506222912,50.97202138414701
4835,0201hrl0389ra0,RWS01_MONIBAS_0201hrl0389ra0,609.0,H,4,14503,14504,14505,0.6094860683746665,"LINESTRING (4.573495814809769 51.95990884584652, 4.5731512 51.9597458, 4.5716838 51.9590654, 4.5703059 51.9584548, 4.5695734 51.9581437, 4.5686182 51.957769, 4.5676786 51.9574098, 4.566445 51.9569822, 4.566123837831226 51.95687815367829)",sensor:meetvak_32,MeasurementSection,4.569843020447052,51.95831155009508
4834,0071hrr0221ra0,RWS01_MONIBAS_0071hrr0221ra0,613.0,H,4,14500,14501,14502,0.6130760300294067,"LINESTRING (4.974691906930463 52.57525714671833, 4.975400601322184 52.57623930425975, 4.978325823135464 52.580302636591256)",sensor:meetvak_33,MeasurementSection,4.976509297683017,52.57777957982759
4833,0010vwp0099rb0,RWS01_MONIBAS_0010vwp0099rb0,503.0,H,4,14497,14498,14499,0.5038958567616753,"LINESTRING (5.03171810136705 52.33097620411663, 5.032905001368229 52.33079410411649, 5.035753501371055 52.33031870411621, 5.035968701371266 52.330280304116194, 5.037067801372358 52.33008430411606, 5.038837019761474 52.329758275799804)",sensor:meetvak_34,MeasurementSection,5.035280969769702,52.330387266722035
5822,0161hrl0260ra0,RWS01_MONIBAS_0161hrl0260ra0,371.0,H,4,17464,17465,17466,0.3711370462588163,"LINESTRING (4.584239433284434 51.866567303841116, 4.580293617890598 51.868839064864126)",sensor:meetvak_35,MeasurementSection,4.582266525587516,51.86770318435262
4832,0121hrl1470ra0,RWS01_MONIBAS_0121hrl1470ra0,152.0,H,4,14494,14495,14496,0.15201351817528566,"LINESTRING (6.133184402454895 51.9178056038431, 6.131444309664189 51.91864762754419)",sensor:meetvak_36,MeasurementSection,6.132314356059542,51.91822661569364
4831,0271hrl0384ra0,RWS01_MONIBAS_0271hrl0384ra0,314.0,H,4,14491,14492,14493,0.3148054966180169,"LINESTRING (4.956840401270558 51.859601303826956, 4.956786701270501 51.85950730382688, 4.956269801269936 51.858550803826304, 4.955939701269573 51.85789830382586, 4.955677401269285 51.85736010382552, 4.955463404485353 51.85690366386367)",sensor:meetvak_37,MeasurementSection,4.956134611564127,51.8582613109763
4830,0071hrr0156ra0,RWS01_MONIBAS_0071hrr0156ra0,307.0,H,4,14488,14489,14490,0.3078725487561717,"LINESTRING (4.938312417811845 52.521226990057094, 4.939312801283692 52.52191660422878, 4.940284001284693 52.52262450422919, 4.940870501285298 52.52307700422946, 4.94120255479639 52.52335775275293)",sensor:meetvak_38,MeasurementSection,4.939775448764421,52.522268461673846
4829,0291hrl0131ra0,RWS01_MONIBAS_0291hrl0131ra0,545.0,H,4,14485,14486,14487,0.5454049599794464,"LINESTRING (4.515097773432589 51.83960088849402, 4.515179200824963 51.840016403814154, 4.515277200825099 51.840757503814594, 4.515421000825319 51.84223370381557, 4.515563000825538 51.84367990381646, 4.515632200825643 51.84441040381694, 4.51564115580665 51.84449072881782)",sensor:meetvak_39,MeasurementSection,4.515396579135577,51.84204211965971
4828,0591hrl0953ra0,RWS01_MONIBAS_0591hrl0953ra0,1009.0,H,4,14482,14483,14484,1.0098116231642194,"LINESTRING (4.782259937072658 51.664180156869534, 4.7811572 51.6637378, 4.7724718 51.660245, 4.7709155 51.659633, 4.7702816 51.659386, 4.769979956239617 51.65927551560656)",sensor:meetvak_40,MeasurementSection,4.776124461913344,51.661716308009666
4827,0021hrr0658ra0,RWS01_MONIBAS_0021hrr0658ra0,534.0,H,4,14479,14480,14481,0.5341173440987215,"LINESTRING (5.06336335412192 52.04280101038471, 5.063748001386312 52.044001003942206, 5.063805801386386 52.0443017039424, 5.063875801386537 52.046174603943555, 5.063905601386587 52.04665090394381, 5.06393793512513 52.04757530198895)",sensor:meetvak_41,MeasurementSection,5.063782950829783,52.04516525729187
4826,0161hrl0566ra0,RWS01_MONIBAS_0161hrl0566ra0,415.0,H,4,14476,14477,14478,0.4150215346254777,"LINESTRING (4.709151085958839 51.621776948198914, 4.708133201008702 51.62324970367448, 4.707789501008379 51.62374700367482, 4.70724810100787 51.62452840367534, 4.706780540421108 51.625203121005576)",sensor:meetvak_42,MeasurementSection,4.7079663196988,51.62349038512575
4825,0731hrl0233ra0,RWS01_MONIBAS_0731hrl0233ra0,371.0,H,4,14473,14474,14475,0.371466157043626,"LINESTRING (6.026216802326656 51.23092190339351, 6.0258798023263 51.23054110339329, 6.025252902325644 51.229807403392805, 6.02459590232495 51.22894120339221, 6.023906602324222 51.22791760339153)",sensor:meetvak_43,MeasurementSection,6.025019353207659,51.229452325144756
4824,0050vwn0086ra1,RWS01_MONIBAS_0050vwn0086ra1,492.0,H,4,14470,14471,14472,0.49287961293877897,"LINESTRING (4.742131015196947 52.35963867327894, 4.7414823 52.3590078, 4.7412288 52.3587456, 4.7405739 52.3580314, 4.740062 52.3574258, 4.7393832 52.3565891, 4.7393144 52.3565009, 4.738968 52.3561884, 4.7388478 52.3560894, 4.7387293 52.3560112, 4.7386079 52.3559452, 4.7384306 52.35588, 4.738411691805491 52.35587434411923)",sensor:meetvak_44,MeasurementSection,4.740308605069318,52.35769836938973
4823,0021hrl1029ra0,RWS01_MONIBAS_0021hrl1029ra0,335.0,H,4,14467,14468,14469,0.33559889871498877,"LINESTRING (5.258093701571064 51.79070670378062, 5.25812620157112 51.791300103781, 5.258187601571223 51.792213403781574, 5.258252001571321 51.79309740378215, 5.258269901571359 51.79354860378244, 5.258281205751443 51.79372088129686)",sensor:meetvak_45,MeasurementSection,5.258188461903224,51.792213771346916
4822,0151hrl1543ra0,RWS01_MONIBAS_0151hrl1543ra0,551.0,H,4,14464,14465,14466,0.5511661856201604,"LINESTRING (5.762489263228355 51.91083859224777, 5.762258402082741 51.91090090384868, 5.761653902082142 51.911098203848844, 5.760974902081466 51.91135120384901, 5.759944602080445 51.911754403849244, 5.759073202079582 51.91210850384951, 5.757583702078108 51.91271800384994, 5.75587880207642 51.91343950385043, 5.755735910489652 51.91349466036927)",sensor:meetvak_46,MeasurementSection,5.759094676918566,51.91211836855834
4821,0500vwh0976ra0,RWS01_MONIBAS_0500vwh0976ra0,683.0,H,4,14461,14462,14463,0.683986824704997,"LINESTRING (5.473821066575985 51.49899306806784, 5.4738119 51.4989365, 5.4738152 51.4987939, 5.4738377 51.4987009, 5.4738676 51.4985927, 5.4739212 51.4984739, 5.473992 51.4983545, 5.474061 51.498269, 5.4741342 51.4981901, 5.4742591 51.4980804, 5.4744097 51.4979654, 5.4745479 51.4978782, 5.4747047 51.4978034, 5.4750216 51.4976921, 5.4751863 51.4976439, 5.4753573 51.497605, 5.4755847 51.4975673, 5.4758142 51.4975456, 5.4761761 51.4975302, 5.4766239 51.4975265, 5.4768613 51.4975181, 5.4770858 51.4975044, 5.4773214 51.497471, 5.4775356 51.4974269, 5.4778121 51.4973496, 5.4780413 51.4972563, 5.4782191 51.4971693, 5.4783754 51.4970796, 5.4785291 51.4969719, 5.4786613 51.4968643, 5.4792906 51.496356, 5.4798033 51.4959338, 5.4800685 51.4957106, 5.480618977912473 51.495240513256505)",sensor:meetvak_47,MeasurementSection,5.4771258261975,51.49718764692995
4820,3251hrl0152ra0,RWS01_MONIBAS_3251hrl0152ra0,435.0,H,4,14458,14459,14460,0.43565534057469235,"LINESTRING (5.87439168010687 51.916642999381246, 5.8740152 51.9143435, 5.873742251824612 51.91274790416026)",sensor:meetvak_48,MeasurementSection,5.874070329525863,51.91469488874151
4819,0011hrr1122ra0,RWS01_MONIBAS_0011hrr1122ra0,259.0,H,4,14455,14456,14457,0.25989110092051027,"LINESTRING (6.292133296828901 52.243088075671764, 6.2959381308936 52.24306113492715)",sensor:meetvak_49,MeasurementSection,6.29403571386125,52.243074605299455
4818,0731hrr1139ra0,RWS01_MONIBAS_0731hrr1139ra0,644.0,H,4,14452,14453,14454,0.6445625180498702,"LINESTRING (5.7192687646795 51.85622375898908, 5.7191564 51.856246, 5.7186078 51.8563255, 5.7179634 51.8564653, 5.7166842 51.8567574, 5.7151502 51.8571401, 5.7138617 51.8574983, 5.7131039 51.8577217, 5.7125688 51.8578969, 5.712188 51.858011, 5.711914 51.8580931, 5.7109232 51.8583966, 5.7107426 51.8584531, 5.710668811533751 51.858476204397874)",sensor:meetvak_50,MeasurementSection,5.714944385854224,51.85725221351314
4817,0501hrr2378rb0,RWS01_MONIBAS_0501hrr2378rb0,422.0,H,4,14449,14450,14451,0.42239425581052986,"LINESTRING (6.02958909373714 52.48225391460697, 6.0287215 52.4828867, 6.028222 52.4833311, 6.0278287 52.4837019, 6.0275566 52.4840293, 6.0273472 52.484382, 6.0272135 52.4846655, 6.0270995 52.4850362, 6.0270548 52.4854423, 6.027060437922651 52.485610988029244)",sensor:meetvak_51,MeasurementSection,6.028028482429939,52.483748236637894
5821,0100vwp0303ra0,RWS01_MONIBAS_0100vwp0303ra0,376.0,H,4,17461,17462,17463,0.3763703250545793,"LINESTRING (4.86631383987973 52.41612630696476, 4.8669434 52.4167809, 4.8671274 52.4169721, 4.869116936388226 52.41904255306456)",sensor:meetvak_52,MeasurementSection,4.867715533273232,52.41758429047671
4816,0281hrr0165ra0,RWS01_MONIBAS_0281hrr0165ra0,453.0,H,4,14446,14447,14448,0.45384622153644805,"LINESTRING (5.374283305046332 52.13030473430145, 5.3770471 52.1309031, 5.3781084 52.1311432, 5.3791845 52.1313491, 5.3799139 52.1314886, 5.380564700140642 52.131603341319334)",sensor:meetvak_53,MeasurementSection,5.377419594517069,52.13097609797501
4815,0500vwy2046ra0,RWS01_MONIBAS_0500vwy2046ra0,2408.0,H,4,14443,14444,14445,2.4081339809915234,"LINESTRING (6.021401968442631 52.20742609146916, 6.020718 52.2075512, 6.0197492 52.2077294, 6.0193542 52.2078029, 6.0192342 52.2076999, 6.0192022 52.207672, 6.019161 52.2076301, 6.0191321 52.2075873, 6.0189977 52.2073142, 6.0189284 52.2071875, 6.0188821 52.2070929, 6.0188319 52.2069632, 6.0187979 52.2068055, 6.0187907 52.2066544, 6.0188209 52.2064876, 6.0188683 52.2063606, 6.0189252 52.2062562, 6.0190077 52.2061477, 6.019122 52.206022, 6.0193468 52.205815, 6.0195777 52.2056054, 6.0197323 52.2054509, 6.019889 52.2052654, 6.020015 52.2050569, 6.0200988 52.2048415, 6.0201229 52.2047047, 6.0201414 52.2045415, 6.0201297 52.2043677, 6.0200934 52.2041894, 6.0200093 52.2038523, 6.0199186 52.2032347, 6.0192515 52.201038, 6.0192164 52.2009155, 6.0190079 52.2000707, 6.01886 52.1993281, 6.018795 52.1988716, 6.0187075 52.1980517, 6.0186928 52.1974624, 6.0186957 52.1972846, 6.0187338 52.1965389, 6.0187813 52.1961639, 6.0187643 52.1953158, 6.0189022 52.1943871, 6.0190261 52.1938125, 6.0191199 52.1934683, 6.019374 52.1927666, 6.0194766 52.192602, 6.0199081 52.1917234, 6.0200401 52.191477, 6.0200886 52.1913683, 6.0201307 52.1912504, 6.0201634 52.1911347, 6.0201854 52.1910191, 6.0201901 52.1909227, 6.0201884 52.1908276, 6.0201773 52.190711, 6.0201533 52.1905958, 6.0201258 52.1904837, 6.0200854 52.1903703, 6.0199986 52.1901251, 6.0199703 52.189991, 6.019959 52.1898684, 6.0199722 52.1897088, 6.0200175 52.1895677, 6.0201212 52.1893699, 6.0202401 52.18923, 6.0203665 52.189119, 6.0205306 52.1889906, 6.0207438 52.1888669, 6.0209827 52.1887279, 6.0211133 52.1886486, 6.0212418 52.1885627, 6.0214172 52.1884378, 6.0215191 52.188351, 6.021601320008203 52.18827136281928)",sensor:meetvak_54,MeasurementSection,6.019545226593257,52.19875186535314
4814,0281hrl1997ra0,RWS01_MONIBAS_0281hrl1997ra0,369.0,H,4,14440,14441,14442,0.3693411637032122,"LINESTRING (6.563924512053461 53.1990714096307, 6.563879408312446 53.19900360414223, 6.563822948002979 53.19891109118645, 6.563731105397383 53.19876060170566, 6.563694784738603 53.19870108787442, 6.563641853565674 53.19861089295162, 6.563579349353232 53.19849832460105, 6.563518480710123 53.198388701272975, 6.563448040536437 53.198252308066444, 6.563405917737796 53.19816792662613, 6.563386637804884 53.198129304468026, 6.563322948593449 53.19799199018378, 6.56326179412326 53.197853043204276, 6.563185232600098 53.197657903579966, 6.563123639479076 53.19747020010285, 6.563012244044124 53.197116162135984, 6.562963295099451 53.19688125270742, 6.562938491823798 53.19673348591807, 6.56291849547961 53.196544062782856, 6.562907950330662 53.19641101665067, 6.562896783900803 53.196182275386995, 6.562896268033009 53.19601762680131, 6.562899500435864 53.1958452140386, 6.562900305801716 53.19583539616365)",sensor:meetvak_55,MeasurementSection,6.563233886277642,53.19750617214839
4813,0281hrl1148ra1,RWS01_MONIBAS_0281hrl1148ra1,646.0,H,4,14437,14438,14439,0.6460905124806602,"LINESTRING (6.199646092751347 52.66997775542255, 6.199472898625662 52.66984506294538, 6.199341646857213 52.66963577028437, 6.199214790565619 52.669424741656094, 6.199138161732638 52.66930315006595, 6.198996081647913 52.66909572662525, 6.198800514540798 52.668822856350864, 6.198681683099301 52.668658248704645, 6.198584550255226 52.66853702945106, 6.19852823190287 52.66847672029017, 6.198488872693694 52.668439275177356, 6.198445944920217 52.66840263719783, 6.19839936678683 52.66836774069276, 6.198343617170502 52.66833084952855, 6.198289848092283 52.668300416627915, 6.198232346867628 52.66827209961999, 6.198171295867513 52.66824672858665, 6.198083742765565 52.668217521807165, 6.198017066848722 52.668199844489756, 6.197947276862354 52.66818477223498, 6.197875829832773 52.66817323338411, 6.197788049452266 52.66816438610988, 6.197715008445257 52.66816100147765, 6.197641026929181 52.66816080743334, 6.197567293932207 52.668164469923646, 6.197500042547069 52.66817104863496, 6.197428542768096 52.66818109661919, 6.19735811043209 52.66819483918143, 6.197289508202111 52.668211626733644, 6.197227719770739 52.66823002599586, 6.197163863869664 52.668252318254055, 6.197101729239752 52.66827672516301, 6.197042112154805 52.668303297023584, 6.196993280135862 52.66832701111899, 6.196882642293546 52.668386656037235, 6.196712547694677 52.6684896409663, 6.196476735527365 52.66864541083049, 6.19632961763002 52.668746329898184, 6.196186054832717 52.66884911193611, 6.19599932477873 52.66898846400019, 6.195879015897952 52.66908187903161, 6.195629207594416 52.66919915063666, 6.195285434663126 52.66949183655231, 6.195117950224947 52.6696400068983, 6.194953936215695 52.669789559045014, 6.194712411906785 52.67001959875365, 6.194557340601082 52.67017331365191, 6.194407099533583 52.67032814682717, 6.194335896334053 52.670404713507736, 6.19419415552199 52.67056297489325, 6.194057511346188 52.67072236447924, 6.194020290520794 52.67076834553615)",sensor:meetvak_56,MeasurementSection,6.196882821837601,52.669132468783445
4812,0281hrl1077ra0,RWS01_MONIBAS_0281hrl1077ra0,545.0,H,4,14434,14435,14436,0.5450283378577276,"LINESTRING (6.206434563997158 52.60651748492152, 6.206390002545697 52.60640000425291, 6.205960002545249 52.605460004252365, 6.205383602544652 52.604403704251794, 6.203875863395528 52.60187654163857)",sensor:meetvak_57,MeasurementSection,6.2052093754982725,52.604168670402935
4811,0121hrl1166ra0,RWS01_MONIBAS_0121hrl1166ra0,659.0,H,4,14431,14432,14433,0.659963865857739,"LINESTRING (5.757801203578206 52.02143319689215, 5.757277302081442 52.02142460391804, 5.754607302078768 52.021420203918076, 5.753567302077726 52.02141510391808, 5.752425902076581 52.021428703918104, 5.751762502075917 52.02143420391813, 5.749952002074103 52.021465203918204, 5.748189516916292 52.02151772321693)",sensor:meetvak_58,MeasurementSection,5.752995015541905,52.02144061915295
4810,0121hrl1153ra0,RWS01_MONIBAS_0121hrl1153ra0,599.0,H,4,14428,14429,14430,0.599950242768381,"LINESTRING (5.739501847081282 52.02190666727636, 5.730796351416604 52.02239048466994)",sensor:meetvak_59,MeasurementSection,5.735149099248943,52.02214857597315
4809,0120vwy1364ra0,RWS01_MONIBAS_0120vwy1364ra0,551.0,H,4,14425,14426,14427,0.5511784779249014,"LINESTRING (6.003251140826755 51.966063463857395, 6.00396 51.96583, 6.0055092 51.9653905, 6.0076876 51.9649084, 6.0093092 51.964479, 6.0106014 51.964133, 6.01062448831861 51.96412684997849)",sensor:meetvak_60,MeasurementSection,6.00693127698926,51.96507338861142
4808,0281hrl0111ra0,RWS01_MONIBAS_0281hrl0111ra0,359.0,H,4,14422,14423,14424,0.35993243996779983,"LINESTRING (5.299255559534227 52.1150142089173, 5.297432801623809 52.11472430398362, 5.29552400162188 52.114386203983436, 5.294202784882263 52.114128524135644)",sensor:meetvak_61,MeasurementSection,5.296725878796083,52.11459005741773
4807,0731hrr1136ra0,RWS01_MONIBAS_0731hrr1136ra0,290.0,H,4,14419,14420,14421,0.29089752750076436,"LINESTRING (5.723316698324548 51.855485872061934, 5.721045902039477 51.855872003814746, 5.719266973312597 51.856224118792255)",sensor:meetvak_62,MeasurementSection,5.721289359652512,51.855841534701725
4806,0671hrl0182ra0,RWS01_MONIBAS_0671hrl0182ra0,562.0,H,4,14416,14417,14418,0.5625422523920912,"LINESTRING (5.427409529818121 51.40467423056832, 5.4272302 51.4046543, 5.4268649 51.4046055, 5.4254184 51.4043924, 5.4251888 51.4043586, 5.4239735 51.4041523, 5.4229569 51.4039594, 5.4219387 51.4037473, 5.4202058 51.4033506, 5.4199025 51.4032736, 5.419680682809483 51.40321730934247)",sensor:meetvak_63,MeasurementSection,5.423530135040195,51.40402529107018
4805,0101hrl0160ra0,RWS01_MONIBAS_0101hrl0160ra0,515.0,H,4,14413,14414,14415,0.5151022319151267,"LINESTRING (4.910789223206131 52.32845686597678, 4.9127821 52.328339, 4.9132736 52.3283257, 4.9136763 52.3283263, 4.9139194 52.3283196, 4.9147919 52.328352, 4.9152025 52.3283741, 4.9162694 52.3284781, 4.9166522 52.3285269, 4.9169182 52.3285644, 4.9171427 52.3286012, 4.9180856 52.3287797, 4.91824091958757 52.32881607320985)",sensor:meetvak_64,MeasurementSection,4.914526189733746,52.32844448751897
4804,0121hrl1114ra0,RWS01_MONIBAS_0121hrl1114ra0,591.0,H,4,14410,14411,14412,0.5910947863119352,"LINESTRING (5.685825824818398 52.012645424337, 5.684847802008522 52.012607903914095, 5.682914202006581 52.012532003914096, 5.681607002005269 52.01248380391408, 5.680594802004253 52.01244720391411, 5.67957560200323 52.012417403914114, 5.678662202002311 52.01240660391411, 5.677736202001384 52.01241100391415, 5.677227527845793 52.01242322228065)",sensor:meetvak_65,MeasurementSection,5.681527281660747,52.01249520013601
4803,0281hrl0942ra0,RWS01_MONIBAS_0281hrl0942ra0,620.0,H,4,14407,14408,14409,0.6201207372653478,"LINESTRING (6.092127090043931 52.521146564501656, 6.0919467 52.5210666, 6.0914996 52.5208551, 6.0907727 52.5205003, 6.0898868 52.5200784, 6.0853915 52.5178806, 6.0850611 52.5177211, 6.084975707397796 52.51767863119308)",sensor:meetvak_66,MeasurementSection,6.08854770262269,52.519420375320266
4802,0071hrl0354ra0,RWS01_MONIBAS_0071hrl0354ra0,531.0,H,4,14404,14405,14406,0.5318108390785612,"LINESTRING (5.030415301381749 52.68103580431874, 5.030492001381711 52.67857320431737, 5.030533001381691 52.67723400431658, 5.030568101381702 52.67671270431631, 5.030608201381724 52.67633290431608, 5.030621522223443 52.67625880049616)",sensor:meetvak_67,MeasurementSection,5.030493996295972,52.67864555916778
4801,0021hrr0932ra0,RWS01_MONIBAS_0021hrr0932ra0,395.0,H,4,14401,14402,14403,0.3951521664513896,"LINESTRING (5.248595425626393 51.83614784978221, 5.2493472 51.8353138, 5.251381998996231 51.833043863677574)",sensor:meetvak_68,MeasurementSection,5.249989546386983,51.83459660646408
5820,0020vwn0592ra0,RWS01_MONIBAS_0020vwn0592ra0,301.0,H,4,17458,17459,17460,0.3016822306061755,"LINESTRING (5.06254243337924 52.10405491370357, 5.06239000138761 52.104181103979386, 5.061651101386894 52.104747103979726, 5.060507801385785 52.10560640398028, 5.060007901385299 52.105964203980506, 5.05974135756005 52.10614632406256)",sensor:meetvak_69,MeasurementSection,5.061152767785035,52.10511523007762
4800,0121hrl1300ra0,RWS01_MONIBAS_0121hrl1300ra0,600.0,H,4,14398,14399,14400,0.60053846510962,"LINESTRING (5.944283501832706 52.00907749716251, 5.9439914 52.0093029, 5.9432892 52.0097996, 5.942487 52.0103118, 5.9419551 52.010633, 5.9409924 52.0112051, 5.9401524 52.0116448, 5.9392908 52.0120652, 5.9383232 52.0125019, 5.937841692999819 52.01269862059849)",sensor:meetvak_70,MeasurementSection,5.941140100992228,52.01102516271051
4799,0121hrl0125ra0,RWS01_MONIBAS_0121hrl0125ra0,288.0,H,4,14395,14396,14397,0.28808721150268163,"LINESTRING (4.462244708732293 52.04922354029548, 4.46099110078152 52.04931030394541, 4.460255100780784 52.04935750394542, 4.459548700780078 52.04939320394544, 4.458847900779378 52.04942720394544, 4.458062501814259 52.049452275124914)",sensor:meetvak_71,MeasurementSection,4.460154418705651,52.04935344329086
4798,0290vws0096ra0,RWS01_MONIBAS_0290vws0096ra0,572.0,H,4,14392,14393,14394,0.5720830163752435,"LINESTRING (4.530261531321922 51.86355195088888, 4.530673109131152 51.863524737038524, 4.53096228621135 51.86350860400508, 4.531266906366509 51.86349384663425, 4.53162925960755 51.86347822010351, 4.531846656027997 51.86347029629731, 4.53238520005764 51.86345523866796, 4.532893113083038 51.86344643034291, 4.533305552304714 51.863443829027304, 4.533905655587365 51.86350848286129, 4.534436560728121 51.86350823579545, 4.534726948862241 51.8635105615782, 4.535028783831447 51.863514858240364, 4.535319055448615 51.863521042378665, 4.535609133858936 51.8635288477651, 4.53594778585274 51.863540239578434, 4.53652707677833 51.86356558944392, 4.536816407390841 51.86358064843386, 4.53710541844563 51.8635980315821, 4.537703411897359 51.86363931232514, 4.538279128392253 51.86368633099495, 4.538535017684645 51.863709287526135)",sensor:meetvak_72,MeasurementSection,4.534399228612706,51.86353104068755
4797,0041hrl2237ra0,RWS01_MONIBAS_0041hrl2237ra0,4229.0,H,4,14389,14390,14391,4.229906678316024,"LINESTRING (4.292649608026426 51.58803035936201, 4.2931912 51.5886211, 4.2941228 51.5895712, 4.2947758 51.5902062, 4.2966816 51.5918058, 4.2973126 51.592308, 4.2980415 51.5928306, 4.2986342 51.5932305, 4.2996842 51.5939045, 4.3010134 51.5946543, 4.3019579 51.5951439, 4.3026595 51.5954826, 4.3033838 51.5958136, 4.3043581 51.5962374, 4.3049493 51.5964761, 4.3059751 51.5968749, 4.3067256 51.5971466, 4.3076141 51.5974366, 4.3080363 51.5975714, 4.3092895 51.5979239, 4.3100751 51.5981252, 4.31095 51.5983325, 4.3119241 51.598545, 4.3129289 51.5987329, 4.3138466 51.5988939, 4.3148548 51.5990473, 4.3156984 51.5991636, 4.3167683 51.599294, 4.317989 51.599422, 4.3188313 51.5994887, 4.3197432 51.599547, 4.3207155 51.5995911, 4.3215624 51.599617, 4.3223503 51.5996303, 4.3231094 51.5996236, 4.3245685 51.599592, 4.3255743 51.599552, 4.3267572 51.5994953, 4.3282203 51.5994029, 4.3295105 51.5993046, 4.3310809 51.5991655, 4.3324274 51.5990255, 4.3337578 51.5988722, 4.3350479 51.5986973, 4.3362388 51.598529, 4.3372688 51.5983657, 4.3382987 51.5981974, 4.3401293 51.5978692, 4.3417762 51.5975468, 4.3432501 51.5972819, 4.3441674 51.5971453, 4.3450069 51.5970478, 4.3458129 51.5969753, 4.346059887932797 51.596958365510424)",sensor:meetvak_73,MeasurementSection,4.31825645635289,51.59703605938156
4796,0041hrl0004ra0,RWS01_MONIBAS_0041hrl0004ra0,484.0,H,4,14386,14387,14388,0.48448232494542903,"LINESTRING (4.839537737405562 52.33756725159366, 4.840568 52.3373844, 4.8411012 52.3372927, 4.8416928 52.337209, 4.8422048 52.3371454, 4.8428439 52.337093, 4.8435716 52.3370626, 4.8442158 52.3370573, 4.8447862 52.3370716, 4.8448633 52.3370735, 4.8457092 52.337131, 4.8462249 52.3371613, 4.8462676 52.3371632, 4.8465237 52.3371763, 4.846540632700302 52.337177132593965)",sensor:meetvak_74,MeasurementSection,4.843029010572223,52.3371919807778
4795,0301hrl0122ra0,RWS01_MONIBAS_0301hrl0122ra0,852.0,H,4,14383,14384,14385,0.8522046947271995,"LINESTRING (5.610491353309365 52.0636610357874, 5.6126978 52.0607782, 5.6147315 52.0580411, 5.615709447519559 52.05670959422116)",sensor:meetvak_75,MeasurementSection,5.613115404944098,52.060196584597534
4794,0351hrl0728ra0,RWS01_MONIBAS_0351hrl0728ra0,1699.0,H,4,14380,14381,14382,1.6991798753803187,"LINESTRING (6.910820134772241 52.202699010913086, 6.910139 52.2026062, 6.9093849 52.2024886, 6.90832 52.2023, 6.9078122 52.2022053, 6.90689 52.20201, 6.9036818 52.2013181, 6.902428 52.2010581, 6.9018819 52.2009589, 6.9012254 52.2008398, 6.9006614 52.2007508, 6.9001049 52.2006687, 6.8993352 52.2005646, 6.8985444 52.2004719, 6.897966 52.2004256, 6.8974827 52.2003866, 6.8969205 52.2003369, 6.8963433 52.2002906, 6.8957264 52.2002524, 6.8951152 52.2002235, 6.8945558 52.200201, 6.8940773 52.2001868, 6.8933997 52.2001835, 6.8921974 52.2002012, 6.8913309 52.2002378, 6.8899651 52.2003253, 6.8888527 52.2004112, 6.886570128134974 52.20059162108156)",sensor:meetvak_76,MeasurementSection,6.898741930463924,52.20094990493293
4793,0020vwe0359ra0,RWS01_MONIBAS_0020vwe0359ra0,333.0,H,4,14377,14378,14379,0.3330343822424264,"LINESTRING (4.943273237677521 52.29006893531737, 4.943377501276827 52.28973640409252, 4.943467001276905 52.289483504092374, 4.943562901276986 52.289138604092145, 4.943580201276997 52.28899430409209, 4.943589801276998 52.28884770409198, 4.943566301276963 52.28863730409184, 4.94352270127691 52.28838850409173, 4.943428401276806 52.28814920409155, 4.943316601276681 52.28793670409143, 4.943084401276434 52.28761090409129, 4.942892301276233 52.28740690409112, 4.942693201276025 52.287229604091, 4.94267478938557 52.28721622955403)",sensor:meetvak_77,MeasurementSection,4.943333369160912,52.288560702776444
