site_id,timestamp,measurement_index,flow_rate,num_values_used,std_deviation,flow_category
PZH01_MST_0019_00,2025-10-23 14:10:00+00:00,2,660.0,,,Moderate
PZH01_MST_0019_00,2025-10-23 14:10:00+00:00,,660.0,,,Moderate
PZH01_MST_0019_00,2025-10-23 14:10:00+00:00,6,660.0,,,Moderate
PZH01_MST_0019_00,2025-10-23 14:10:00+00:00,,660.0,,,Moderate
PZH01_MST_0019_01,2025-10-23 14:10:00+00:00,2,660.0,,,Moderate
PZH01_MST_0019_01,2025-10-23 14:10:00+00:00,,660.0,,,Moderate
PZH01_MST_0019_01,2025-10-23 14:10:00+00:00,3,120.0,,,Light
PZH01_MST_0019_01,2025-10-23 14:10:00+00:00,,120.0,,,Light
PZH01_MST_0019_01,2025-10-23 14:10:00+00:00,6,780.0,,,Moderate
PZH01_MST_0019_01,2025-10-23 14:10:00+00:00,,780.0,,,Moderate
PZH01_MST_0843_00,2025-10-23 14:10:00+00:00,2,780.0,,,Moderate
PZH01_MST_0843_00,2025-10-23 14:10:00+00:00,,780.0,,,Moderate
PZH01_MST_0843_00,2025-10-23 14:10:00+00:00,3,60.0,,,Light
PZH01_MST_0843_00,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0843_00,2025-10-23 14:10:00+00:00,6,840.0,,,Moderate
PZH01_MST_0843_00,2025-10-23 14:10:00+00:00,,840.0,,,Moderate
PZH01_MST_0820_01,2025-10-23 14:10:00+00:00,2,120.0,,,Light
PZH01_MST_0820_01,2025-10-23 14:10:00+00:00,,120.0,,,Light
PZH01_MST_0820_01,2025-10-23 14:10:00+00:00,3,60.0,,,Light
PZH01_MST_0820_01,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0820_01,2025-10-23 14:10:00+00:00,5,60.0,,,Light
PZH01_MST_0820_01,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0820_01,2025-10-23 14:10:00+00:00,6,240.0,,,Light
PZH01_MST_0820_01,2025-10-23 14:10:00+00:00,,240.0,,,Light
PZH01_MST_0030_00,2025-10-23 14:10:00+00:00,2,540.0,,,Moderate
PZH01_MST_0030_00,2025-10-23 14:10:00+00:00,,540.0,,,Moderate
PZH01_MST_0030_00,2025-10-23 14:10:00+00:00,3,60.0,,,Light
PZH01_MST_0030_00,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0030_00,2025-10-23 14:10:00+00:00,6,600.0,,,Moderate
PZH01_MST_0030_00,2025-10-23 14:10:00+00:00,,600.0,,,Moderate
PZH01_MST_0820_00,2025-10-23 14:10:00+00:00,2,480.0,,,Light
PZH01_MST_0820_00,2025-10-23 14:10:00+00:00,,480.0,,,Light
PZH01_MST_0820_00,2025-10-23 14:10:00+00:00,5,60.0,,,Light
PZH01_MST_0820_00,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0820_00,2025-10-23 14:10:00+00:00,6,540.0,,,Moderate
PZH01_MST_0820_00,2025-10-23 14:10:00+00:00,,540.0,,,Moderate
PZH01_MST_0602_00,2025-10-23 14:10:00+00:00,2,1320.0,,,Heavy
PZH01_MST_0602_00,2025-10-23 14:10:00+00:00,,1320.0,,,Heavy
PZH01_MST_0602_00,2025-10-23 14:10:00+00:00,6,1320.0,,,Heavy
PZH01_MST_0602_00,2025-10-23 14:10:00+00:00,,1320.0,,,Heavy
PZH01_MST_0030_01,2025-10-23 14:10:00+00:00,2,600.0,,,Moderate
PZH01_MST_0030_01,2025-10-23 14:10:00+00:00,,600.0,,,Moderate
PZH01_MST_0030_01,2025-10-23 14:10:00+00:00,6,600.0,,,Moderate
PZH01_MST_0030_01,2025-10-23 14:10:00+00:00,,600.0,,,Moderate
PZH01_MST_0891_00,2025-10-23 14:10:00+00:00,2,240.0,,,Light
PZH01_MST_0891_00,2025-10-23 14:10:00+00:00,,240.0,,,Light
PZH01_MST_0891_00,2025-10-23 14:10:00+00:00,6,240.0,,,Light
PZH01_MST_0891_00,2025-10-23 14:10:00+00:00,,240.0,,,Light
PZH01_MST_0891_01,2025-10-23 14:10:00+00:00,2,60.0,,,Light
PZH01_MST_0891_01,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0891_01,2025-10-23 14:10:00+00:00,3,60.0,,,Light
PZH01_MST_0891_01,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0891_01,2025-10-23 14:10:00+00:00,6,120.0,,,Light
PZH01_MST_0891_01,2025-10-23 14:10:00+00:00,,120.0,,,Light
PZH01_MST_0602_01,2025-10-23 14:10:00+00:00,2,600.0,,,Moderate
PZH01_MST_0602_01,2025-10-23 14:10:00+00:00,,600.0,,,Moderate
PZH01_MST_0602_01,2025-10-23 14:10:00+00:00,4,60.0,,,Light
PZH01_MST_0602_01,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0602_01,2025-10-23 14:10:00+00:00,5,60.0,,,Light
PZH01_MST_0602_01,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0602_01,2025-10-23 14:10:00+00:00,6,720.0,,,Moderate
PZH01_MST_0602_01,2025-10-23 14:10:00+00:00,,720.0,,,Moderate
PZH01_MST_0650_01,2025-10-23 14:10:00+00:00,2,240.0,,,Light
PZH01_MST_0650_01,2025-10-23 14:10:00+00:00,,240.0,,,Light
PZH01_MST_0650_01,2025-10-23 14:10:00+00:00,6,240.0,,,Light
PZH01_MST_0650_01,2025-10-23 14:10:00+00:00,,240.0,,,Light
PZH01_MST_0625_01,2025-10-23 14:10:00+00:00,2,600.0,,,Moderate
PZH01_MST_0625_01,2025-10-23 14:10:00+00:00,,600.0,,,Moderate
PZH01_MST_0625_01,2025-10-23 14:10:00+00:00,3,60.0,,,Light
PZH01_MST_0625_01,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0625_01,2025-10-23 14:10:00+00:00,5,60.0,,,Light
PZH01_MST_0625_01,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0625_01,2025-10-23 14:10:00+00:00,6,720.0,,,Moderate
PZH01_MST_0625_01,2025-10-23 14:10:00+00:00,,720.0,,,Moderate
PZH01_MST_0625_00,2025-10-23 14:10:00+00:00,2,780.0,,,Moderate
PZH01_MST_0625_00,2025-10-23 14:10:00+00:00,,780.0,,,Moderate
PZH01_MST_0625_00,2025-10-23 14:10:00+00:00,6,780.0,,,Moderate
PZH01_MST_0625_00,2025-10-23 14:10:00+00:00,,780.0,,,Moderate
PZH01_MST_0650_00,2025-10-23 14:10:00+00:00,2,420.0,,,Light
PZH01_MST_0650_00,2025-10-23 14:10:00+00:00,,420.0,,,Light
PZH01_MST_0650_00,2025-10-23 14:10:00+00:00,3,60.0,,,Light
PZH01_MST_0650_00,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0650_00,2025-10-23 14:10:00+00:00,6,480.0,,,Light
PZH01_MST_0650_00,2025-10-23 14:10:00+00:00,,480.0,,,Light
PZH01_MST_0673_01,2025-10-23 14:10:00+00:00,2,300.0,,,Light
PZH01_MST_0673_01,2025-10-23 14:10:00+00:00,,300.0,,,Light
PZH01_MST_0673_01,2025-10-23 14:10:00+00:00,6,300.0,,,Light
PZH01_MST_0673_01,2025-10-23 14:10:00+00:00,,300.0,,,Light
PZH01_MST_0673_00,2025-10-23 14:10:00+00:00,2,660.0,,,Moderate
PZH01_MST_0673_00,2025-10-23 14:10:00+00:00,,660.0,,,Moderate
PZH01_MST_0673_00,2025-10-23 14:10:00+00:00,6,660.0,,,Moderate
PZH01_MST_0673_00,2025-10-23 14:10:00+00:00,,660.0,,,Moderate
PZH01_MST_0843_01,2025-10-23 14:10:00+00:00,2,840.0,,,Moderate
PZH01_MST_0843_01,2025-10-23 14:10:00+00:00,,840.0,,,Moderate
PZH01_MST_0843_01,2025-10-23 14:10:00+00:00,6,840.0,,,Moderate
PZH01_MST_0843_01,2025-10-23 14:10:00+00:00,,840.0,,,Moderate
PZH01_MST_0089_01,2025-10-23 14:10:00+00:00,2,660.0,,,Moderate
PZH01_MST_0089_01,2025-10-23 14:10:00+00:00,,660.0,,,Moderate
PZH01_MST_0089_01,2025-10-23 14:10:00+00:00,3,60.0,,,Light
PZH01_MST_0089_01,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0089_01,2025-10-23 14:10:00+00:00,6,720.0,,,Moderate
PZH01_MST_0089_01,2025-10-23 14:10:00+00:00,,720.0,,,Moderate
PZH01_MST_0121_00,2025-10-23 14:10:00+00:00,2,540.0,,,Moderate
PZH01_MST_0121_00,2025-10-23 14:10:00+00:00,,540.0,,,Moderate
PZH01_MST_0121_00,2025-10-23 14:10:00+00:00,3,60.0,,,Light
PZH01_MST_0121_00,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0121_00,2025-10-23 14:10:00+00:00,6,600.0,,,Moderate
PZH01_MST_0121_00,2025-10-23 14:10:00+00:00,,600.0,,,Moderate
PZH01_MST_0089_00,2025-10-23 14:10:00+00:00,2,600.0,,,Moderate
PZH01_MST_0089_00,2025-10-23 14:10:00+00:00,,600.0,,,Moderate
PZH01_MST_0089_00,2025-10-23 14:10:00+00:00,3,60.0,,,Light
PZH01_MST_0089_00,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0089_00,2025-10-23 14:10:00+00:00,6,660.0,,,Moderate
PZH01_MST_0089_00,2025-10-23 14:10:00+00:00,,660.0,,,Moderate
PZH01_MST_0121_01,2025-10-23 14:10:00+00:00,2,480.0,,,Light
PZH01_MST_0121_01,2025-10-23 14:10:00+00:00,,480.0,,,Light
PZH01_MST_0121_01,2025-10-23 14:10:00+00:00,5,60.0,,,Light
PZH01_MST_0121_01,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0121_01,2025-10-23 14:10:00+00:00,6,540.0,,,Moderate
PZH01_MST_0121_01,2025-10-23 14:10:00+00:00,,540.0,,,Moderate
PZH01_MST_0053_00,2025-10-23 14:10:00+00:00,2,300.0,,,Light
PZH01_MST_0053_00,2025-10-23 14:10:00+00:00,,300.0,,,Light
PZH01_MST_0053_00,2025-10-23 14:10:00+00:00,4,60.0,,,Light
PZH01_MST_0053_00,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0053_00,2025-10-23 14:10:00+00:00,6,360.0,,,Light
PZH01_MST_0053_00,2025-10-23 14:10:00+00:00,,360.0,,,Light
PZH01_MST_0981_01,2025-10-23 14:10:00+00:00,1,1560.0,,,Very Heavy
PZH01_MST_0981_01,2025-10-23 14:10:00+00:00,,1560.0,,,Very Heavy
PZH01_MST_0981_01,2025-10-23 14:10:00+00:00,2,60.0,,,Light
PZH01_MST_0981_01,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0981_01,2025-10-23 14:10:00+00:00,3,60.0,,,Light
PZH01_MST_0981_01,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0981_01,2025-10-23 14:10:00+00:00,4,1680.0,,,Very Heavy
PZH01_MST_0981_01,2025-10-23 14:10:00+00:00,,1680.0,,,Very Heavy
PZH01_MST_0981_00,2025-10-23 14:10:00+00:00,2,1500.0,,,Very Heavy
PZH01_MST_0981_00,2025-10-23 14:10:00+00:00,,1500.0,,,Very Heavy
PZH01_MST_0981_00,2025-10-23 14:10:00+00:00,3,240.0,,,Light
PZH01_MST_0981_00,2025-10-23 14:10:00+00:00,,240.0,,,Light
PZH01_MST_0981_00,2025-10-23 14:10:00+00:00,6,1740.0,,,Very Heavy
PZH01_MST_0981_00,2025-10-23 14:10:00+00:00,,1740.0,,,Very Heavy
PZH01_MST_0053_01,2025-10-23 14:10:00+00:00,2,540.0,,,Moderate
PZH01_MST_0053_01,2025-10-23 14:10:00+00:00,,540.0,,,Moderate
PZH01_MST_0053_01,2025-10-23 14:10:00+00:00,3,120.0,,,Light
PZH01_MST_0053_01,2025-10-23 14:10:00+00:00,,120.0,,,Light
PZH01_MST_0053_01,2025-10-23 14:10:00+00:00,6,660.0,,,Moderate
PZH01_MST_0053_01,2025-10-23 14:10:00+00:00,,660.0,,,Moderate
PZH01_MST_0110_01,2025-10-23 14:10:00+00:00,2,300.0,,,Light
PZH01_MST_0110_01,2025-10-23 14:10:00+00:00,,300.0,,,Light
PZH01_MST_0110_01,2025-10-23 14:10:00+00:00,6,300.0,,,Light
PZH01_MST_0110_01,2025-10-23 14:10:00+00:00,,300.0,,,Light
PZH01_MST_0110_00,2025-10-23 14:10:00+00:00,2,960.0,,,Moderate
PZH01_MST_0110_00,2025-10-23 14:10:00+00:00,,960.0,,,Moderate
PZH01_MST_0110_00,2025-10-23 14:10:00+00:00,5,120.0,,,Light
PZH01_MST_0110_00,2025-10-23 14:10:00+00:00,,120.0,,,Light
PZH01_MST_0110_00,2025-10-23 14:10:00+00:00,6,1080.0,,,Heavy
PZH01_MST_0110_00,2025-10-23 14:10:00+00:00,,1080.0,,,Heavy
PZH01_MST_0695_00,2025-10-23 14:10:00+00:00,2,1140.0,,,Heavy
PZH01_MST_0695_00,2025-10-23 14:10:00+00:00,,1140.0,,,Heavy
PZH01_MST_0695_00,2025-10-23 14:10:00+00:00,6,1140.0,,,Heavy
PZH01_MST_0695_00,2025-10-23 14:10:00+00:00,,1140.0,,,Heavy
PZH01_MST_0970_00,2025-10-23 14:10:00+00:00,2,1020.0,,,Heavy
PZH01_MST_0970_00,2025-10-23 14:10:00+00:00,,1020.0,,,Heavy
PZH01_MST_0970_00,2025-10-23 14:10:00+00:00,3,120.0,,,Light
PZH01_MST_0970_00,2025-10-23 14:10:00+00:00,,120.0,,,Light
PZH01_MST_0970_00,2025-10-23 14:10:00+00:00,6,1140.0,,,Heavy
PZH01_MST_0970_00,2025-10-23 14:10:00+00:00,,1140.0,,,Heavy
PZH01_MST_0695_01,2025-10-23 14:10:00+00:00,2,360.0,,,Light
PZH01_MST_0695_01,2025-10-23 14:10:00+00:00,,360.0,,,Light
PZH01_MST_0695_01,2025-10-23 14:10:00+00:00,3,120.0,,,Light
PZH01_MST_0695_01,2025-10-23 14:10:00+00:00,,120.0,,,Light
PZH01_MST_0695_01,2025-10-23 14:10:00+00:00,6,480.0,,,Light
PZH01_MST_0695_01,2025-10-23 14:10:00+00:00,,480.0,,,Light
PZH01_MST_0970_01,2025-10-23 14:10:00+00:00,2,300.0,,,Light
PZH01_MST_0970_01,2025-10-23 14:10:00+00:00,,300.0,,,Light
PZH01_MST_0970_01,2025-10-23 14:10:00+00:00,3,120.0,,,Light
PZH01_MST_0970_01,2025-10-23 14:10:00+00:00,,120.0,,,Light
PZH01_MST_0970_01,2025-10-23 14:10:00+00:00,5,60.0,,,Light
PZH01_MST_0970_01,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0970_01,2025-10-23 14:10:00+00:00,6,480.0,,,Light
PZH01_MST_0970_01,2025-10-23 14:10:00+00:00,,480.0,,,Light
PZH01_MST_0064_00,2025-10-23 14:10:00+00:00,2,360.0,,,Light
PZH01_MST_0064_00,2025-10-23 14:10:00+00:00,,360.0,,,Light
PZH01_MST_0064_00,2025-10-23 14:10:00+00:00,5,120.0,,,Light
PZH01_MST_0064_00,2025-10-23 14:10:00+00:00,,120.0,,,Light
PZH01_MST_0064_00,2025-10-23 14:10:00+00:00,6,480.0,,,Light
PZH01_MST_0064_00,2025-10-23 14:10:00+00:00,,480.0,,,Light
PZH01_MST_0064_01,2025-10-23 14:10:00+00:00,2,1380.0,,,Heavy
PZH01_MST_0064_01,2025-10-23 14:10:00+00:00,,1380.0,,,Heavy
PZH01_MST_0064_01,2025-10-23 14:10:00+00:00,3,120.0,,,Light
PZH01_MST_0064_01,2025-10-23 14:10:00+00:00,,120.0,,,Light
PZH01_MST_0064_01,2025-10-23 14:10:00+00:00,6,1500.0,,,Very Heavy
PZH01_MST_0064_01,2025-10-23 14:10:00+00:00,,1500.0,,,Very Heavy
PZH01_MST_0831_00,2025-10-23 14:10:00+00:00,2,1080.0,,,Heavy
PZH01_MST_0831_00,2025-10-23 14:10:00+00:00,,1080.0,,,Heavy
PZH01_MST_0831_00,2025-10-23 14:10:00+00:00,3,60.0,,,Light
PZH01_MST_0831_00,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0831_00,2025-10-23 14:10:00+00:00,5,60.0,,,Light
PZH01_MST_0831_00,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0831_00,2025-10-23 14:10:00+00:00,6,1200.0,,,Heavy
PZH01_MST_0831_00,2025-10-23 14:10:00+00:00,,1200.0,,,Heavy
PZH01_MST_0831_01,2025-10-23 14:10:00+00:00,2,1080.0,,,Heavy
PZH01_MST_0831_01,2025-10-23 14:10:00+00:00,,1080.0,,,Heavy
PZH01_MST_0831_01,2025-10-23 14:10:00+00:00,3,120.0,,,Light
PZH01_MST_0831_01,2025-10-23 14:10:00+00:00,,120.0,,,Light
PZH01_MST_0831_01,2025-10-23 14:10:00+00:00,6,1200.0,,,Heavy
PZH01_MST_0831_01,2025-10-23 14:10:00+00:00,,1200.0,,,Heavy
PZH01_MST_0911_00,2025-10-23 14:10:00+00:00,2,1020.0,,,Heavy
PZH01_MST_0911_00,2025-10-23 14:10:00+00:00,,1020.0,,,Heavy
PZH01_MST_0911_00,2025-10-23 14:10:00+00:00,3,60.0,,,Light
PZH01_MST_0911_00,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0911_00,2025-10-23 14:10:00+00:00,6,1080.0,,,Heavy
PZH01_MST_0911_00,2025-10-23 14:10:00+00:00,,1080.0,,,Heavy
PZH01_MST_0911_00,2025-10-23 14:10:00+00:00,14,780.0,,,Moderate
PZH01_MST_0911_00,2025-10-23 14:10:00+00:00,,780.0,,,Moderate
PZH01_MST_0911_00,2025-10-23 14:10:00+00:00,15,60.0,,,Light
PZH01_MST_0911_00,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0911_00,2025-10-23 14:10:00+00:00,18,840.0,,,Moderate
PZH01_MST_0911_00,2025-10-23 14:10:00+00:00,,840.0,,,Moderate
PZH01_MST_0911_02,2025-10-23 14:10:00+00:00,2,60.0,,,Light
PZH01_MST_0911_02,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0911_02,2025-10-23 14:10:00+00:00,6,60.0,,,Light
PZH01_MST_0911_02,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0911_02,2025-10-23 14:10:00+00:00,14,240.0,,,Light
PZH01_MST_0911_02,2025-10-23 14:10:00+00:00,,240.0,,,Light
PZH01_MST_0911_02,2025-10-23 14:10:00+00:00,15,180.0,,,Light
PZH01_MST_0911_02,2025-10-23 14:10:00+00:00,,180.0,,,Light
PZH01_MST_0911_02,2025-10-23 14:10:00+00:00,18,420.0,,,Light
PZH01_MST_0911_02,2025-10-23 14:10:00+00:00,,420.0,,,Light
PZH01_MST_0032_00,2025-10-23 14:10:00+00:00,2,600.0,,,Moderate
PZH01_MST_0032_00,2025-10-23 14:10:00+00:00,,600.0,,,Moderate
PZH01_MST_0032_00,2025-10-23 14:10:00+00:00,6,600.0,,,Moderate
PZH01_MST_0032_00,2025-10-23 14:10:00+00:00,,600.0,,,Moderate
PZH01_MST_0627_00,2025-10-23 14:10:00+00:00,2,360.0,,,Light
PZH01_MST_0627_00,2025-10-23 14:10:00+00:00,,360.0,,,Light
PZH01_MST_0627_00,2025-10-23 14:10:00+00:00,6,360.0,,,Light
PZH01_MST_0627_00,2025-10-23 14:10:00+00:00,,360.0,,,Light
PZH01_MST_0902_00,2025-10-23 14:10:00+00:00,2,420.0,,,Light
PZH01_MST_0902_00,2025-10-23 14:10:00+00:00,,420.0,,,Light
PZH01_MST_0902_00,2025-10-23 14:10:00+00:00,6,420.0,,,Light
PZH01_MST_0902_00,2025-10-23 14:10:00+00:00,,420.0,,,Light
PZH01_MST_0604_01,2025-10-23 14:10:00+00:00,2,600.0,,,Moderate
PZH01_MST_0604_01,2025-10-23 14:10:00+00:00,,600.0,,,Moderate
PZH01_MST_0604_01,2025-10-23 14:10:00+00:00,5,60.0,,,Light
PZH01_MST_0604_01,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0604_01,2025-10-23 14:10:00+00:00,6,660.0,,,Moderate
PZH01_MST_0604_01,2025-10-23 14:10:00+00:00,,660.0,,,Moderate
PZH01_MST_0868_01,2025-10-23 14:10:00+00:00,2,660.0,,,Moderate
PZH01_MST_0868_01,2025-10-23 14:10:00+00:00,,660.0,,,Moderate
PZH01_MST_0868_01,2025-10-23 14:10:00+00:00,3,60.0,,,Light
PZH01_MST_0868_01,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0868_01,2025-10-23 14:10:00+00:00,6,720.0,,,Moderate
PZH01_MST_0868_01,2025-10-23 14:10:00+00:00,,720.0,,,Moderate
PZH01_MST_0604_00,2025-10-23 14:10:00+00:00,2,300.0,,,Light
PZH01_MST_0604_00,2025-10-23 14:10:00+00:00,,300.0,,,Light
PZH01_MST_0604_00,2025-10-23 14:10:00+00:00,3,60.0,,,Light
PZH01_MST_0604_00,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0604_00,2025-10-23 14:10:00+00:00,6,360.0,,,Light
PZH01_MST_0604_00,2025-10-23 14:10:00+00:00,,360.0,,,Light
PZH01_MST_0868_00,2025-10-23 14:10:00+00:00,2,1440.0,,,Heavy
PZH01_MST_0868_00,2025-10-23 14:10:00+00:00,,1440.0,,,Heavy
PZH01_MST_0868_00,2025-10-23 14:10:00+00:00,6,1440.0,,,Heavy
PZH01_MST_0868_00,2025-10-23 14:10:00+00:00,,1440.0,,,Heavy
PZH01_MST_0032_01,2025-10-23 14:10:00+00:00,2,540.0,,,Moderate
PZH01_MST_0032_01,2025-10-23 14:10:00+00:00,,540.0,,,Moderate
PZH01_MST_0032_01,2025-10-23 14:10:00+00:00,3,60.0,,,Light
PZH01_MST_0032_01,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0032_01,2025-10-23 14:10:00+00:00,6,600.0,,,Moderate
PZH01_MST_0032_01,2025-10-23 14:10:00+00:00,,600.0,,,Moderate
PZH01_MST_0008_02,2025-10-23 14:10:00+00:00,6,540.0,,,Moderate
PZH01_MST_0008_02,2025-10-23 14:10:00+00:00,,540.0,,,Moderate
PZH01_MST_0008_02,2025-10-23 14:10:00+00:00,18,1020.0,,,Heavy
PZH01_MST_0008_02,2025-10-23 14:10:00+00:00,,1020.0,,,Heavy
PZH01_MST_0627_01,2025-10-23 14:10:00+00:00,2,1020.0,,,Heavy
PZH01_MST_0627_01,2025-10-23 14:10:00+00:00,,1020.0,,,Heavy
PZH01_MST_0627_01,2025-10-23 14:10:00+00:00,3,60.0,,,Light
PZH01_MST_0627_01,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0627_01,2025-10-23 14:10:00+00:00,5,60.0,,,Light
PZH01_MST_0627_01,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0627_01,2025-10-23 14:10:00+00:00,6,1140.0,,,Heavy
PZH01_MST_0627_01,2025-10-23 14:10:00+00:00,,1140.0,,,Heavy
PZH01_MST_0902_01,2025-10-23 14:10:00+00:00,2,240.0,,,Light
PZH01_MST_0902_01,2025-10-23 14:10:00+00:00,,240.0,,,Light
PZH01_MST_0902_01,2025-10-23 14:10:00+00:00,6,240.0,,,Light
PZH01_MST_0902_01,2025-10-23 14:10:00+00:00,,240.0,,,Light
PZH01_MST_0671_00,2025-10-23 14:10:00+00:00,2,180.0,,,Light
PZH01_MST_0671_00,2025-10-23 14:10:00+00:00,,180.0,,,Light
PZH01_MST_0671_00,2025-10-23 14:10:00+00:00,3,60.0,,,Light
PZH01_MST_0671_00,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0671_00,2025-10-23 14:10:00+00:00,6,240.0,,,Light
PZH01_MST_0671_00,2025-10-23 14:10:00+00:00,,240.0,,,Light
PZH01_MST_0671_01,2025-10-23 14:10:00+00:00,2,300.0,,,Light
PZH01_MST_0671_01,2025-10-23 14:10:00+00:00,,300.0,,,Light
PZH01_MST_0671_01,2025-10-23 14:10:00+00:00,6,300.0,,,Light
PZH01_MST_0671_01,2025-10-23 14:10:00+00:00,,300.0,,,Light
PZH01_MST_0008_00,2025-10-23 14:10:00+00:00,2,600.0,,,Moderate
PZH01_MST_0008_00,2025-10-23 14:10:00+00:00,,600.0,,,Moderate
PZH01_MST_0008_00,2025-10-23 14:10:00+00:00,3,120.0,,,Light
PZH01_MST_0008_00,2025-10-23 14:10:00+00:00,,120.0,,,Light
PZH01_MST_0008_00,2025-10-23 14:10:00+00:00,6,720.0,,,Moderate
PZH01_MST_0008_00,2025-10-23 14:10:00+00:00,,720.0,,,Moderate
PZH01_MST_0008_00,2025-10-23 14:10:00+00:00,14,960.0,,,Moderate
PZH01_MST_0008_00,2025-10-23 14:10:00+00:00,,960.0,,,Moderate
PZH01_MST_0008_00,2025-10-23 14:10:00+00:00,16,60.0,,,Light
PZH01_MST_0008_00,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0008_00,2025-10-23 14:10:00+00:00,18,1020.0,,,Heavy
PZH01_MST_0008_00,2025-10-23 14:10:00+00:00,,1020.0,,,Heavy
PZH01_MST_0857_02,2025-10-23 14:10:00+00:00,2,420.0,,,Light
PZH01_MST_0857_02,2025-10-23 14:10:00+00:00,,420.0,,,Light
PZH01_MST_0857_02,2025-10-23 14:10:00+00:00,6,420.0,,,Light
PZH01_MST_0857_02,2025-10-23 14:10:00+00:00,,420.0,,,Light
PZH01_MST_0857_02,2025-10-23 14:10:00+00:00,14,660.0,,,Moderate
PZH01_MST_0857_02,2025-10-23 14:10:00+00:00,,660.0,,,Moderate
PZH01_MST_0857_02,2025-10-23 14:10:00+00:00,18,660.0,,,Moderate
PZH01_MST_0857_02,2025-10-23 14:10:00+00:00,,660.0,,,Moderate
PZH01_MST_0880_00,2025-10-23 14:10:00+00:00,2,240.0,,,Light
PZH01_MST_0880_00,2025-10-23 14:10:00+00:00,,240.0,,,Light
PZH01_MST_0880_00,2025-10-23 14:10:00+00:00,6,240.0,,,Light
PZH01_MST_0880_00,2025-10-23 14:10:00+00:00,,240.0,,,Light
PZH01_MST_0880_01,2025-10-23 14:10:00+00:00,2,120.0,,,Light
PZH01_MST_0880_01,2025-10-23 14:10:00+00:00,,120.0,,,Light
PZH01_MST_0880_01,2025-10-23 14:10:00+00:00,6,120.0,,,Light
PZH01_MST_0880_01,2025-10-23 14:10:00+00:00,,120.0,,,Light
PZH01_MST_0020_00,2025-10-23 14:10:00+00:00,2,720.0,,,Moderate
PZH01_MST_0020_00,2025-10-23 14:10:00+00:00,,720.0,,,Moderate
PZH01_MST_0020_00,2025-10-23 14:10:00+00:00,6,720.0,,,Moderate
PZH01_MST_0020_00,2025-10-23 14:10:00+00:00,,720.0,,,Moderate
PZH01_MST_0857_00,2025-10-23 14:10:00+00:00,2,360.0,,,Light
PZH01_MST_0857_00,2025-10-23 14:10:00+00:00,,360.0,,,Light
PZH01_MST_0857_00,2025-10-23 14:10:00+00:00,3,60.0,,,Light
PZH01_MST_0857_00,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0857_00,2025-10-23 14:10:00+00:00,6,420.0,,,Light
PZH01_MST_0857_00,2025-10-23 14:10:00+00:00,,420.0,,,Light
PZH01_MST_0857_00,2025-10-23 14:10:00+00:00,13,60.0,,,Light
PZH01_MST_0857_00,2025-10-23 14:10:00+00:00,,60.0,,,Light
PZH01_MST_0857_00,2025-10-23 14:10:00+00:00,14,480.0,,,Light
